variable name,variable explanation,cycle name,variable documentation link,cycle documentation link,cycle dataset link
DSQTSUGR,Total sugars (gm),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTSUGR,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTFIBE,Dietary fiber (gm),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTFIBE,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTTFAT,Total fat (gm),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTTFAT,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTSFAT,Total saturated fatty acids (gm),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTSFAT,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSD010AN,Any Antacids Taken?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSD010AN,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DUQ250,Ever use any form of cocaine,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ250,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DSQTZINC,Zinc (mg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTZINC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTSODI,Sodium (mg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTSODI,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DLQ150,Take medication for depression?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ150,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ160,CHECK ITEM,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ160,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ170,How depressed did you feel?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ170,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
SEQN,Respondent sequence number,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#SEQN,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ200,Ever used marijuana or hashish,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ200,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ210,Age when first tried marijuana,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ210,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ211,Used marijuana every month for a year?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ211,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ213,Age started regularly using marijuana,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ213,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ215Q,Time since last used marijuana regularly,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ215Q,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ215U,Time since used marijuana regularly/unit,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ215U,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ217,How often would you use marijuana?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ217,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ219,How many joints or pipes smoke in a day?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ219,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ220Q,Last time used marijuana or hashish,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ220Q,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ220U,Last time used marijuana or hashish/unit,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ220U,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DUQ230,# days used marijuana or hashish/month,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm#DUQ230,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DUQ_I.xpt
DLQ140,How often do you feel depressed?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ140,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ130,How worried or anxious were you?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ130,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ120,CHECK ITEM,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ120,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ110,Take medication for these feelings?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ110,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DSQTPOTA,Potassium (mg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTPOTA,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTSELE,Selenium (mcg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTSELE,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTCAFF,Caffeine (mg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTCAFF,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
DSQTIODI,Iodine (mcg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTIODI,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
URXUTRI,"Trichomonas, Urine",2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRICH_I.htm#URXUTRI,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRICH_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRICH_I.xpt
SEQN,Respondent sequence number,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRICH_I.htm#SEQN,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRICH_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TRICH_I.xpt
LBDTFRSI,Transferrin receptor (nmol/L),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TFR_I.htm#LBDTFRSI,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TFR_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/TFR_I.xpt
DSQTCOPP,Copper (mg),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm#DSQTCOPP,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DSQTOT_I.xpt
SEQN,Respondent sequence number,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#SEQN,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ020,Have serious difficulty seeing?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ020,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ040,Have serious difficulty concentrating?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ040,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ050,Have serious difficulty walking?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ050,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ060,Have difficulty dressing or bathing?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ060,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ080,Have difficulty doing errands alone?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ080,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ090,CHECK ITEM,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ090,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ100,"How often do you feel worried, anxious?",2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ100,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DLQ010,Have serious difficulty hearing?,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm#DLQ010,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DLQ_I.xpt
DRD350HQ,# of times shrimp eaten in past 30 days,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.htm#DRD350HQ,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.xpt
DR2HELP,Helped in responding for this interview,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DS2TOT_I.htm#DR2HELP,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DS2TOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DS2TOT_I.xpt
DRD350GQ,# of times scallops eaten past 30 days,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.htm#DRD350GQ,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.xpt
URXMB2,N-Ac-S-(2-hydrxy-3-butenyl)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXMB2,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDMB1LC,N-A-S-(1-hydrxmet)-2-Prpn)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDMB1LC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXMB1,N-A-S-(1-hydrxmet)-2-Prpn)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXMB1,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDMADLC,Mandelic acid comment code,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDMADLC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXMAD,Mandelic acid(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXMAD,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDPM3LC,IPM3 cysteine comment code,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDPM3LC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXIPM3,IPM3 cysteine (ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXIPM3,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDMB2LC,N-Ac-S-(2-hydrxy-3-butenyl)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDMB2LC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDPM1LC,IPM1 cysteine comment code,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDPM1LC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDHPMLC,N-ace-S-(3-hydroxypropyl)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDHPMLC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXHPM,N-ace-S-(3-hydroxypropyl)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXHPM,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDHP2LC,N-ace-S-(2-hydroxypropyl)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDHP2LC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXHP2,N-ace-S-(2-hydroxypropyl)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXHP2,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDHEMLC,N-ace-S-(2-hydroxyethyl)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDHEMLC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXHEM,N-ace-S-(2-hydroxyethyl)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXHEM,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDGAMLC,N-ac-S-(2-carbmo-2-hydxel)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDGAMLC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXIPM1,IPM1 cysteine (ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXIPM1,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXMB3,N-A-S-(4-hydrxy-2-butenyl)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXMB3,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URDMB3LC,N-A-S-(4-hydrxy-2-butenyl)-L-cys comt,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URDMB3LC,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
URXPHE,N-ace-S-(phenl-2-hydxyetl)-L-cys(ng/mL),2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm#URXPHE,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt
SEQN,Respondent sequence number,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.htm#SEQN,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DR1TOT_I.xpt
DPQ100,Difficulty these problems have caused,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm#DPQ100,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.xpt
DPQ090,Thought you would be better off dead,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm#DPQ090,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.xpt
DPQ080,Moving or speaking slowly or too fast,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm#DPQ080,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.xpt
DPQ070,Trouble concentrating on things,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm#DPQ070,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.xpt
DPQ060,Feeling bad about yourself,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm#DPQ060,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.xpt
DPQ050,Poor appetite or overeating,2015-2016,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm#DPQ050,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DPQ_I.xpt
